code_insee,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,loyer_m2,nb_audioprothesistes_2022,nb_audioprothesistes_2026,nb_orl_liberaux_2026,lat,lon,dist_audio_km,score_v2,sans_audio_5k,prioritaire_v2,apl,equipee
65417,Séméac,76 - Occitanie,5236,27.33,24590.0,9.13701993623356,0.0,0,0,43.22087043478261,0.1133460869565217,4.2,31098.26641853625,True,False,92.23156028407315,0
66017,Le Barcarès,76 - Occitanie,6109,46.48,23750.0,13.3830809853262,0.0,0,0,42.798014878048775,3.028297804878049,2.1,32740.55475439352,True,True,62.207407037413766,0
66021,Bompas,76 - Occitanie,7832,27.53,24180.0,11.9066082610557,0.0,0,0,42.72937189189189,2.942830810810811,3.0,30965.29396063796,True,False,96.2163169594929,0
66038,Canohès,76 - Occitanie,6616,24.85,26800.0,11.3629381445944,0.0,0,0,42.6518670212766,2.8332263829787228,2.3,30341.30512548136,True,False,96.15643485888666,0
66141,Pia,76 - Occitanie,11615,17.56,22620.0,11.4463672236948,0.0,1,0,42.74745245283019,2.9151443396226413,0.0,31252.70541742557,False,False,94.54663716514553,1
66189,Saleilles,76 - Occitanie,5698,27.62,26040.0,12.8571882271966,0.0,0,0,42.65582277777778,2.949946111111112,2.3,30572.46966402032,True,False,103.56304559499183,0
66195,Le Soler,76 - Occitanie,7942,23.34,23970.0,10.6255362207918,0.0,1,0,42.67666603773584,2.7976964150943395,0.0,30566.344365534405,False,False,90.3530079046704,1
67028,Benfeld,44 - Grand Est,5973,19.94,25680.0,12.7869433492269,0.0,2,0,48.363595769230784,7.600724038461539,0.0,28899.190004527474,False,False,64.00311362264837,1
67106,Drusenheim,44 - Grand Est,5388,20.37,28980.0,12.9920622255811,0.0,0,0,48.76085409090909,7.944855757575758,4.3,31120.418574586623,True,False,69.73663099277124,0
67118,Eckbolsheim,44 - Grand Est,7157,19.82,28580.0,13.6059943400127,0.0,1,0,48.58003538461538,7.682037884615383,0.0,30384.828106784826,False,False,106.61702094737346,1
67131,Eschau,44 - Grand Est,5878,19.31,30080.0,14.2371681299136,0.0,1,0,48.48041377777777,7.727445222222221,0.0,30364.51374829712,False,False,78.19552551554231,1
67137,Fegersheim,44 - Grand Est,5780,19.14,30040.0,14.7145453743103,0.0,0,0,48.49706160000001,7.6861692,2.6,30580.8975260141,True,False,80.50778856759665,0
67151,Gambsheim,44 - Grand Est,5312,21.19,29810.0,13.7910300511663,0.0,0,0,48.69390999999999,7.886628723404255,7.1,32496.928014241046,True,True,82.35162040530567,0
67204,Hœnheim,44 - Grand Est,11742,23.59,24970.0,14.446639779428,0.0,0,0,48.62636923076924,7.755085384615386,0.8,29536.72277622275,True,False,106.4422092628996,0
67313,Mutzig,44 - Grand Est,6087,16.48,25450.0,12.1769412118686,0.0,1,0,48.5351375,7.454159772727272,0.0,29270.608450084717,False,False,69.95152455095584,1
67365,Ostwald,44 - Grand Est,13946,18.9,24170.0,14.2801627742384,0.0,0,0,48.54664466666667,7.709066666666667,2.2,29949.55229529614,True,False,96.76676576032467,0
67388,Reichshoffen,44 - Grand Est,5418,21.79,25470.0,10.8120920779279,0.0,0,0,48.93767012345679,7.671534938271605,3.0,30067.209304835076,True,False,64.40664110217925,0
67411,Rosheim,44 - Grand Est,5457,23.59,30420.0,14.4234992880453,0.0,0,0,48.49093137931033,7.411685603448275,5.6,32268.787446445174,True,True,74.21357402887296,0
67471,Souffelweyersheim,44 - Grand Est,8239,22.07,28970.0,14.981739792852,0.0,0,0,48.63413214285714,7.742299047619047,2.0,30492.45215531077,True,False,106.4422092628996,0
67519,La Wantzenau,44 - Grand Est,5864,25.17,33410.0,13.9577163442401,0.0,0,0,48.65402173333334,7.8288972,5.7,32919.56031294132,True,True,81.65843624949052,0
68042,Blotzheim,44 - Grand Est,5282,17.49,39080.0,14.1771244357667,0.0,0,0,47.60370155555555,7.493271555555557,4.0,32381.579194405156,True,True,47.6486999226392,0
68145,Horbourg-Wihr,44 - Grand Est,6199,24.91,28390.0,12.493257301351,0.0,0,0,48.083237169811326,7.405166226415095,3.8,31258.499134444726,True,False,53.4622856282471,0
68163,Kembs,44 - Grand Est,5834,14.87,37430.0,15.9723574383994,0.0,0,0,47.66760957446808,7.507685319148938,3.8,31876.97494680559,True,True,57.554991636723074,0
68195,Lutterbach,44 - Grand Est,6851,21.51,26080.0,12.795614048678,0.0,0,0,47.761715,7.268909750000001,1.8,29771.237472775203,True,False,78.29487372985066,0
68300,Sausheim,44 - Grand Est,5666,26.5,29540.0,13.0344428683625,0.0,0,0,47.78557875,7.385587812500001,2.3,31026.365807348397,True,False,74.38622706906582,0
68315,Soultz-Haut-Rhin,44 - Grand Est,7012,21.88,26900.0,10.6462033382389,0.0,0,0,47.88518340136055,7.18058013605442,3.6,30543.96625251388,True,False,52.0433733746105,0
68374,Wintzenheim,44 - Grand Est,8059,25.31,27690.0,12.5708933276997,0.0,0,0,48.06301911392405,7.27635569620253,10.3,33802.20348709624,True,True,37.20595302329918,0
69019,Belleville-en-Beaujolais,84 - Auvergne-Rhône-Alpes,14016,17.34,25250.0,11.3643027466757,0.0,7,0,46.10163807692308,4.730616538461538,0.0,27275.37884879433,False,False,64.50708927730884,1
69028,Brindas,84 - Auvergne-Rhône-Alpes,6775,16.89,33960.0,13.7041510594962,0.0,1,0,45.721712941176456,4.703749803921569,0.0,30877.674815621343,False,False,118.09947060502404,1
69092,Gleizé,84 - Auvergne-Rhône-Alpes,8035,23.15,26470.0,12.6478768616655,0.0,4,0,45.99061250000001,4.690523333333332,0.0,28739.114763391462,False,False,82.68960913720613,1
69094,Grézieu-la-Varenne,84 - Auvergne-Rhône-Alpes,6472,20.54,31320.0,14.4569813504363,0.0,0,0,45.74807448979591,4.688492244897959,2.9,31034.61560158369,True,False,114.59887842349572,0
69096,Grigny,84 - Auvergne-Rhône-Alpes,10030,15.19,24720.0,13.1250754450319,0.0,0,0,45.61277368421054,4.787926052631579,3.9,29955.025403039857,True,False,98.67652517718196,0
69100,Irigny,84 - Auvergne-Rhône-Alpes,9034,19.49,29110.0,14.1593826620151,0.0,1,0,45.67434707317073,4.8115056097560975,0.0,30817.86345681729,False,False,110.22085515742027,1
69142,La Mulatière,84 - Auvergne-Rhône-Alpes,6534,21.56,25710.0,14.2121126381602,0.0,0,0,45.73280892857142,4.811971428571427,1.7,29751.73803623077,True,False,131.0350364124291,0
69191,Saint-Cyr-au-Mont-d'Or,84 - Auvergne-Rhône-Alpes,6327,24.12,45720.0,16.8176279235289,0.0,1,0,45.8206485483871,4.817409677419354,0.0,33559.982919531394,False,False,122.961108793372,1
69205,Saint-Genis-les-Ollières,84 - Auvergne-Rhône-Alpes,5439,19.28,34450.0,13.0051681425503,0.0,0,0,45.7594262962963,4.72637962962963,1.5,30762.22783264164,True,False,121.20579119995938,0
69255,Vaugneray,84 - Auvergne-Rhône-Alpes,6304,19.83,30590.0,12.7751865342655,0.0,2,0,45.72904150684931,4.643127260273973,0.0,29701.887407209848,False,False,100.0423177206711,1
69278,Genay,84 - Auvergne-Rhône-Alpes,5585,17.19,30100.0,13.3396619018453,0.0,1,0,45.89848523809524,4.83881,0.0,30049.229197445795,False,False,104.74105507762192,1
69279,Jonage,84 - Auvergne-Rhône-Alpes,6144,18.8,31700.0,14.8429305859346,0.0,2,0,45.79214371428571,5.043953428571428,0.0,29868.198419026263,False,False,102.14377664144676,1
69288,Saint-Laurent-de-Mure,84 - Auvergne-Rhône-Alpes,5791,19.23,30610.0,14.5277714241997,0.0,1,0,45.68553137931036,5.064443620689655,0.0,30439.85797699447,False,False,108.46929261271195,1
69297,Ternay,84 - Auvergne-Rhône-Alpes,5596,19.75,30520.0,14.7922292198279,0.0,0,0,45.60790527777778,4.808902222222223,2.7,30761.330120953367,True,False,100.73800397591788,0
71040,Blanzy,27 - Bourgogne-Franche-Comté,5955,31.97,24580.0,8.76803973587684,0.0,0,0,46.702549099099095,4.392019279279279,4.5,31670.58575743466,True,False,56.06883637366902,0
72071,Montval-sur-Loir,52 - Pays de la Loire,5641,36.17,22730.0,8.60978581597919,0.0,6,0,47.692093939393935,0.4235786868686869,0.0,29843.359527534085,False,False,52.93591611841973,1
72213,Mulsanne,52 - Pays de la Loire,5244,23.24,25520.0,8.52706200020435,0.0,1,0,47.919307142857136,0.2417251785714285,0.0,29608.901710807502,False,False,67.44905538287821,1
72231,Parigné-l'Évêque,52 - Pays de la Loire,5358,22.97,26780.0,8.52706200020435,0.0,0,0,47.93218822695035,0.3746536879432624,7.7,32150.273200590684,True,True,55.90270853276952,0
73010,Entrelacs,84 - Auvergne-Rhône-Alpes,6461,17.64,30140.0,14.2464434201,0.0,0,0,45.78602370588235,5.921115,7.1,32225.591562539405,True,True,91.97742734225112,0
73029,Barberaz,84 - Auvergne-Rhône-Alpes,5306,22.57,28530.0,14.2906359294321,0.0,1,0,45.55533971428572,5.941976,0.0,30341.697677918644,False,False,102.68799510144412,1
73031,Bassens,84 - Auvergne-Rhône-Alpes,5175,19.09,28390.0,14.6946327679382,0.0,0,0,45.58166962962964,5.938512592592593,1.8,29988.927776901422,True,False,105.5737537141746,0
73051,Le Bourget-du-Lac,84 - Auvergne-Rhône-Alpes,5216,18.99,31220.0,15.3504517825502,0.0,0,0,45.64134641509434,5.849686981132076,4.4,31504.448313354365,True,False,107.41272178484031,0
73213,La Ravoire,84 - Auvergne-Rhône-Alpes,9332,21.39,27930.0,14.831824245141,0.0,0,0,45.55304581395349,5.959684651162791,1.4,30017.383852901992,True,False,100.23783338380464,0
74005,Allinges,84 - Auvergne-Rhône-Alpes,5019,17.52,36100.0,14.8423294760308,0.0,0,0,46.33379656716419,6.463991343283583,3.2,31624.96104608425,True,False,83.1577322237825,0
74008,Ambilly,84 - Auvergne-Rhône-Alpes,6355,17.75,31680.0,19.7837169336659,0.0,0,0,46.19496636363637,6.222340454545455,1.8,30658.66480091346,True,False,108.99700418312098,0
74026,La Balme-de-Sillingy,84 - Auvergne-Rhône-Alpes,5336,16.38,31760.0,15.8461040072443,0.0,2,0,45.96801147540983,6.048909836065574,0.0,29599.272061492964,False,False,90.51941492986712,1
74094,Cranves-Sales,84 - Auvergne-Rhône-Alpes,7762,16.47,41150.0,19.9090583016134,0.0,1,0,46.19620126760564,6.301788169014085,0.0,32498.25337458643,False,False,110.46633391668482,1
74112,Epagny Metz-Tessy,84 - Auvergne-Rhône-Alpes,8925,13.49,34550.0,18.6981002953857,0.0,5,0,45.94253905660378,6.093109433962265,0.0,29089.40634203912,False,False,86.22617491694557,1
74123,Faverges-Seythenex,84 - Auvergne-Rhône-Alpes,7545,25.38,26800.0,13.9182225893698,0.0,1,0,45.73041256,6.27715368,0.0,30750.94101095664,False,False,72.07202940970559,1
74133,Gaillard,84 - Auvergne-Rhône-Alpes,11423,15.88,30180.0,17.7944471702739,0.0,2,0,46.183466969696966,6.206226666666667,0.0,30013.78656668489,False,False,106.08206737862216,1
74169,Marnaz,84 - Auvergne-Rhône-Alpes,5964,14.85,29080.0,14.0988469481604,0.0,0,0,46.05360790697674,6.522005581395349,2.0,29727.202311599176,True,False,83.11202035399454,0
74213,Poisy,84 - Auvergne-Rhône-Alpes,9291,17.54,33240.0,17.5057495432862,0.0,0,0,45.915235918367344,6.066797142857142,3.6,31500.320637884903,True,False,81.70203337509837,0
74220,Reignier-Ésery,84 - Auvergne-Rhône-Alpes,8464,16.94,39010.0,17.9495533614003,0.0,1,0,46.13475766666667,6.261606444444444,0.0,32232.005014199767,False,False,115.21341732449484,1
74224,La Roche-sur-Foron,84 - Auvergne-Rhône-Alpes,11348,14.13,32850.0,16.0157484880127,0.0,5,0,46.04555625,6.300188269230769,0.0,28864.310540197977,False,False,107.20061718367636,1
74236,Saint-Gervais-les-Bains,84 - Auvergne-Rhône-Alpes,5755,21.41,28750.0,14.820817542693,0.0,0,1,45.8490823699422,6.73503965317919,12.8,34966.11701436042,True,True,35.03133027806112,0
74250,Saint-Pierre-en-Faucigny,84 - Auvergne-Rhône-Alpes,7865,13.77,33320.0,14.7686723143491,0.0,0,0,46.06245671232877,6.369282465753425,3.6,30980.52480607762,True,False,105.64003957471724,0
74263,Sciez,84 - Auvergne-Rhône-Alpes,6447,16.0,36970.0,15.3966749282264,0.0,0,0,46.32623776315789,6.374862105263159,5.3,32489.438858051843,True,True,105.61882573081424,0
74272,Sillingy,84 - Auvergne-Rhône-Alpes,5826,14.91,32300.0,17.2722738606324,0.0,0,0,45.94887608695653,6.025257536231884,2.8,30735.09887065143,True,False,82.24415024683042,0
74278,Thyez,84 - Auvergne-Rhône-Alpes,6309,20.46,30140.0,15.18895782287,0.0,0,0,46.08817432432432,6.53652972972973,4.4,31477.396728861917,True,False,83.30032777078648,0
74282,Fillière,84 - Auvergne-Rhône-Alpes,10075,15.67,36700.0,18.0264169032045,0.0,0,0,46.00106017391305,6.203823217391304,5.6,32696.08092921318,True,True,94.34606395916546,0
74298,Vétraz-Monthoux,84 - Auvergne-Rhône-Alpes,10949,14.89,36880.0,20.5146883857458,0.0,0,0,46.18087466666666,6.263289111111111,1.8,31265.622335436783,True,False,116.0644450192802,0
74309,Viry,84 - Auvergne-Rhône-Alpes,5809,11.9,46760.0,20.9814483235218,0.0,0,0,46.12019517647059,6.026879058823528,4.8,33732.83307501361,True,True,98.58115664633344,0
76095,Bihorel,28 - Normandie,8316,25.71,28130.0,12.7507000167419,0.0,0,0,49.462704285714274,1.1280825714285716,1.5,30403.337789072142,True,False,80.52510812638256,0
76103,Bonsecours,28 - Normandie,6442,31.63,29830.0,12.5280453412118,0.0,0,0,49.425354883720935,1.1330602325581396,1.8,31362.76648078898,True,False,86.30639618119551,0
76157,Canteleu,28 - Normandie,14402,19.13,20210.0,12.0999500090805,0.0,0,0,49.434744375,1.0215022916666667,3.0,31751.75366743273,True,True,90.3495429683986,0
76165,Caudebec-lès-Elbeuf,28 - Normandie,10476,20.24,21880.0,10.240713777518,0.0,1,0,49.2817075862069,1.026236896551724,0.0,31538.734891584656,False,False,72.35795380165146,1
76216,Déville-lès-Rouen,28 - Normandie,10802,17.29,22160.0,12.2979934551423,0.0,0,0,49.4667771875,1.048595,1.7,30262.4485959306,True,False,90.13404446048888,0
76305,Gonfreville-l'Orcher,28 - Normandie,8916,18.5,23080.0,11.0686872002431,0.0,2,0,49.49831,0.2230731481481481,0.0,29610.61453756408,False,False,68.44670449168882,1
76319,Grand-Couronne,28 - Normandie,9768,19.16,23030.0,12.2623341637519,0.0,0,1,49.34357357142857,1.012352142857143,4.8,31613.52363323986,True,False,74.95615171833695,0
76402,Malaunay,28 - Normandie,6221,18.29,25160.0,12.1133808659539,0.0,0,0,49.52412464788733,1.0427435211267606,3.2,29822.580993204323,True,False,75.99293795343085,0
76410,Maromme,28 - Normandie,10957,22.03,20350.0,12.7644699784332,0.0,3,0,49.477373793103446,1.0321389655172415,0.0,30793.832293002044,False,False,90.77974967707608,1
76474,Notre-Dame-de-Bondeville,28 - Normandie,7071,20.71,25460.0,10.5616308473399,0.0,0,0,49.48843392857143,1.0554707142857145,2.1,29593.781208680608,True,False,86.71988066443346,0
76475,Franqueville-Saint-Pierre,28 - Normandie,6171,22.36,31930.0,11.8163372438798,0.0,0,0,49.40200911111111,1.1799197777777777,2.7,31089.839379582703,True,False,79.46581550989943,0
76476,Port-Jérôme-sur-Seine,28 - Normandie,10617,20.36,25410.0,11.1301985400738,0.0,1,0,49.512456846846845,0.5918403603603604,0.0,30450.21633551019,False,False,60.93284795290099,1
76481,Octeville-sur-Mer,28 - Normandie,6172,21.86,32930.0,13.3352233730323,0.0,0,0,49.55657896551725,0.1242703448275862,4.9,32160.549027998342,True,True,59.44890450994166,0
76484,Oissel,28 - Normandie,12317,17.36,22920.0,10.6328982911106,0.0,0,0,49.34301279411765,1.0688463235294117,2.8,30326.68096843812,True,False,78.7344769646119,0
76497,Petit-Couronne,28 - Normandie,8683,18.35,23310.0,11.36654381485,0.0,1,0,49.38508970588235,1.029300294117647,0.0,30505.139100071872,False,False,79.8704825489785,1
76498,Le Petit-Quevilly,28 - Normandie,22208,16.53,20840.0,12.1343566014818,0.0,0,0,49.42556741935484,1.0580906451612904,2.2,30968.714428598003,True,False,89.8019410205013,0
76552,Sainte-Adresse,28 - Normandie,7004,33.01,36540.0,13.7788392818375,0.0,0,0,49.51197727272727,0.0772859090909091,3.7,33398.29711556276,True,True,55.79595262984561,0
76561,Saint-Aubin-lès-Elbeuf,28 - Normandie,8443,24.25,23770.0,10.7747495002016,0.0,0,0,49.30387233333333,1.0200696666666669,2.5,30542.924199469093,True,False,76.1928000548203,0
76575,Saint-Étienne-du-Rouvray,28 - Normandie,29518,17.77,20740.0,11.4466208375646,0.0,2,0,49.383153055555546,1.0941,0.0,32481.54593343117,False,False,85.70805349811441,1
76618,Petit-Caux,28 - Normandie,9513,17.42,26050.0,8.85882492748731,0.0,0,0,49.95470775641026,1.258295897435897,6.4,31001.248378238644,True,False,74.83274163353957,0
76640,Saint-Pierre-lès-Elbeuf,28 - Normandie,8306,23.03,24650.0,10.9892178505392,0.0,0,0,49.27549200000001,1.0491678181818185,1.8,29801.926817376767,True,False,83.97335234349259,0
77018,Bailly-Romainvilliers,11 - Île-de-France,6980,6.87,31170.0,18.2554140500744,0.0,0,1,48.84387510638298,2.817049787234042,2.1,29808.79127148448,True,False,54.03805651457578,0
77037,Bois-le-Roi,11 - Île-de-France,6072,21.13,38140.0,17.1640518184677,0.0,0,0,48.48035891891893,2.7036224324324323,4.7,33041.354333863215,True,True,57.83262925669155,0
77055,Brou-sur-Chantereine,11 - Île-de-France,5196,11.23,25090.0,17.3068746505711,0.0,0,1,48.88988583333333,2.637464444444445,2.4,29336.57462600101,True,False,82.29539831509958,0
77058,Bussy-Saint-Georges,11 - Île-de-France,27498,8.65,29640.0,18.1074975611724,0.0,3,0,48.82857462686567,2.717818208955224,0.0,29721.41455356679,False,False,68.71011292783368,1
77067,Cesson,11 - Île-de-France,11222,14.54,30090.0,16.6304695242032,0.0,3,0,48.56640783783784,2.5909237837837846,0.0,29217.65467063101,False,False,57.7276664635159,1
77079,Champagne-sur-Seine,11 - Île-de-France,6497,16.01,23340.0,13.4110476824047,0.0,0,0,48.40595675675676,2.8040883783783785,5.3,31140.263984542897,True,False,58.39783818255989,0
77111,Chessy,11 - Île-de-France,7771,6.82,30800.0,19.2481275344542,0.0,0,0,48.87149741935484,2.77085129032258,1.5,29285.178412811747,True,False,62.37707258446756,0
77139,Courtry,11 - Île-de-France,7330,14.44,29540.0,17.2795781110815,0.0,0,0,48.91966782608696,2.600538695652173,2.4,30098.37700732797,True,False,86.31900727254062,0
77143,Crégy-lès-Meaux,11 - Île-de-France,5446,9.28,27610.0,14.840711167233,0.0,0,0,48.97618352941176,2.873353823529412,2.7,29253.33244716881,True,False,49.79150523139109,0
77169,Émerainville,11 - Île-de-France,7690,14.25,29320.0,18.81906613009,0.0,0,0,48.820663939393945,2.6071369696969704,2.4,30129.28945993476,True,False,87.08122991645503,0
77192,Fontenay-Trésigny,11 - Île-de-France,5994,16.15,27760.0,15.078693590896,0.0,0,0,48.69814954545455,2.8636660227272728,3.9,30460.17724282584,True,False,38.77442223810469,0
77249,Lésigny,11 - Île-de-France,6923,19.59,35190.0,17.6830350288326,0.0,0,0,48.7490898076923,2.616169423076923,4.1,32211.13401451908,True,True,76.78462529484685,0
77268,Magny-le-Hongre,11 - Île-de-France,9060,5.08,32740.0,18.4925448444884,0.0,0,0,48.86511351351351,2.81730945945946,3.1,30026.539935685465,True,False,54.43266283846112,0
77285,Le Mée-sur-Seine,11 - Île-de-France,19527,16.33,21060.0,15.5470534006122,0.0,0,0,48.54051666666667,2.631201212121212,2.0,30949.201882175817,True,False,59.08916400635452,0
77294,Mitry-Mory,11 - Île-de-France,20456,12.93,25450.0,17.1848818828702,0.0,1,0,48.97906782608696,2.614830434782609,0.0,31869.541265152457,False,False,75.54624158245828,1
77296,Moissy-Cramayel,11 - Île-de-France,18511,9.03,25530.0,16.4002942884276,0.0,0,0,48.62410782608696,2.5941034782608696,3.0,29177.59514726589,True,False,62.6251727275243,0
77316,Moret-Loing-et-Orvanne,11 - Île-de-France,12810,22.12,30010.0,14.833808334145,0.0,1,0,48.35323676470588,2.8170732352941177,0.0,31966.95048001461,False,False,50.28884487486697,1
77317,Mormant,11 - Île-de-France,5282,14.32,25550.0,14.1126920071413,0.0,0,0,48.59818709677419,2.882911129032258,8.2,31589.65290601733,True,False,41.38864317394328,0
77320,Mouroux,11 - Île-de-France,5810,15.38,27860.0,13.2115837687128,0.0,0,0,48.82613445945946,3.0516666216216217,3.4,30097.588333805204,True,False,39.48348481047759,0
77326,Nandy,11 - Île-de-France,6350,12.38,26830.0,16.6173063318639,0.0,0,0,48.58106692307693,2.549565897435897,3.5,29860.119291627503,True,False,60.124936121068735,0
77330,Nanteuil-lès-Meaux,11 - Île-de-France,7308,13.75,28350.0,16.1473531601394,0.0,0,0,48.930307,2.90117825,2.4,29779.12796407744,True,False,51.56736019075142,0
77337,Noisiel,11 - Île-de-France,16053,15.57,23480.0,18.3672896673755,0.0,1,0,48.84661277777778,2.616231388888889,0.0,31910.952248985803,False,False,85.86368051720781,1
77349,Othis,11 - Île-de-France,6717,14.26,29910.0,16.5983650240885,0.0,0,0,49.08396854838709,2.649026612903226,3.9,30699.002660271468,True,False,56.04921272527493,0
77382,Quincy-Voisins,11 - Île-de-France,5547,14.58,30550.0,17.3218461504861,0.0,0,0,48.89942382978723,2.876516808510639,2.1,30144.864488359515,True,False,53.12833799269611,0
77390,Roissy-en-Brie,11 - Île-de-France,23229,13.02,27060.0,17.6761375936924,0.0,4,0,48.78875407407408,2.6558333333333337,0.0,28881.954791042885,False,False,75.64442702122608,1
77430,Saint-Pathus,11 - Île-de-France,6479,11.9,29700.0,15.6928723712567,0.0,0,0,49.074688181818175,2.786726136363636,3.7,30299.52301444419,True,False,56.37319937328748,0
77431,Saint-Pierre-lès-Nemours,11 - Île-de-France,5401,28.12,27470.0,13.3048499695499,0.0,0,0,48.2605175,2.666779722222222,3.4,31312.205570681668,True,False,46.78772017844004,0
77438,Saint-Thibault-des-Vignes,11 - Île-de-France,6831,13.71,29720.0,17.4244269429229,0.0,0,0,48.8614905263158,2.6779078947368427,2.6,30138.88208232928,True,False,77.08355158056503,0
77445,Savigny-le-Temple,11 - Île-de-France,31148,9.88,24660.0,16.4449743290353,0.0,0,0,48.58529784313725,2.571290980392157,2.5,29189.48454248824,True,False,58.21985658306298,0
77464,Thorigny-sur-Marne,11 - Île-de-France,10440,15.29,28160.0,16.7510710816995,0.0,0,0,48.894240606060606,2.7119287878787883,2.5,29993.635902076287,True,False,72.88421883332205,0
77468,Torcy,11 - Île-de-France,22810,12.9,24270.0,17.6968457745251,0.0,0,0,48.85064255813954,2.6532,2.4,29625.221170595,True,False,79.48634931673011,0
77475,Trilport,11 - Île-de-France,5146,16.53,28150.0,15.6949543248669,0.0,0,0,48.95519294117647,2.960615588235294,4.8,30948.395334452114,True,False,44.68292328248151,0
77487,Vaux-le-Pénil,11 - Île-de-France,11474,18.42,29550.0,16.4342298807599,0.0,1,0,48.522408032786885,2.6976919672131148,0.0,31358.807824058404,False,False,56.24671427328091,1
77513,Villenoy,11 - Île-de-France,5127,12.21,27490.0,15.9427771996006,0.0,0,0,48.943049615384616,2.8504880769230763,3.2,29784.66387057827,True,False,48.65444108212091,0
78029,Aubergenville,11 - Île-de-France,12723,13.01,25580.0,15.8678101717901,0.0,0,1,48.96283571428571,1.8470439285714289,1.9,29358.95686925941,True,False,62.37305803377805,0
78062,Beynes,11 - Île-de-France,7704,18.57,33450.0,16.6027204969106,0.0,0,0,48.8535190625,1.8696434375,6.6,32778.89840334166,True,True,63.03846318238262,0
78092,Bougival,11 - Île-de-France,9134,15.45,36010.0,19.9582299211992,0.0,0,0,48.86325214285714,2.1368061904761904,1.3,30942.77571856001,True,False,104.53165710669666,0
78123,Carrières-sous-Poissy,11 - Île-de-France,20825,9.83,25160.0,17.7826360949709,0.0,0,0,48.94728354838709,2.0283251612903226,2.6,29126.59027068004,True,False,86.52128036160192,0
78124,Carrières-sur-Seine,11 - Île-de-France,14791,12.14,37270.0,20.7672592223335,0.0,0,0,48.91338677419355,2.178607096774194,1.5,30968.610217233298,True,False,111.03945475697904,0
78126,La Celle-Saint-Cloud,11 - Île-de-France,20460,17.73,33170.0,21.0985978025493,0.0,1,0,48.851276829268286,2.139221951219512,0.0,33790.75334154845,False,False,106.17613339435331,1
78138,Chanteloup-les-Vignes,11 - Île-de-France,10861,12.11,21940.0,15.9133243413222,0.0,0,0,48.9760965625,2.0320796875,1.4,29906.667881563448,True,False,82.29094841724194,0
78160,Chevreuse,11 - Île-de-France,5502,20.86,38400.0,18.3001411117597,0.0,0,0,48.70748757575758,2.036674090909091,3.1,32473.47833089896,True,True,62.86644510133894,0
78217,Épône,11 - Île-de-France,7031,17.69,29320.0,16.2044687604835,0.0,0,0,48.94667090909091,1.812834696969697,4.6,31208.829321539903,True,False,59.51820028243243,0
78220,Les Essarts-le-Roi,11 - Île-de-France,6831,18.49,33040.0,17.0487113279886,0.0,0,0,48.714430500000006,1.9044235,4.0,31684.601957500054,True,False,54.0430577887419,0
78224,L'Étang-la-Ville,11 - Île-de-France,5157,19.63,45540.0,19.9298786868647,0.0,0,0,48.868358,2.0647314285714287,2.0,33131.480271089,True,True,96.6324914380982,0
78242,Fontenay-le-Fleury,11 - Île-de-France,13680,16.01,29440.0,18.2498040440135,0.0,0,0,48.8181793939394,2.0481793939393937,1.6,30008.66020619986,True,False,84.89770823040237,0
78267,Gargenville,11 - Île-de-France,7869,18.0,27690.0,15.2042782488838,0.0,0,0,48.9917759090909,1.811297727272728,5.3,31211.72669979561,True,False,59.56266314657721,0
78297,Guyancourt,11 - Île-de-France,29778,9.96,27570.0,18.6982014643365,0.0,0,0,48.77394956521739,2.073930434782609,2.6,29624.22754026149,True,False,87.18235116568798,0
78321,Jouars-Pontchartrain,11 - Île-de-France,6039,18.9,37060.0,17.2381095875956,0.0,0,0,48.78740500000001,1.9076274137931035,2.0,31570.409814235238,True,False,66.1488787127052,0
78322,Jouy-en-Josas,11 - Île-de-France,7981,15.13,40770.0,22.6051388347596,0.0,1,0,48.7628985,2.1603621666666664,0.0,32488.455094686677,False,False,99.7925257649544,1
78335,Limay,11 - Île-de-France,17885,12.31,22060.0,15.0942316894801,0.0,0,0,48.99292261904762,1.7401033333333336,3.0,30515.85484363309,True,False,54.69248204929602,0
78350,Louveciennes,11 - Île-de-France,7990,21.82,41000.0,20.4153238208221,0.0,0,0,48.860065000000006,2.114616842105263,1.9,32631.17343679525,True,True,100.12595547337123,0
78354,Magnanville,11 - Île-de-France,6383,23.14,27030.0,15.6536131820599,0.0,0,0,48.967670000000005,1.683088148148148,1.8,30236.284451239917,True,False,55.45546281355056,0
78356,Magny-les-Hameaux,11 - Île-de-France,9386,14.12,31720.0,17.4270086818774,0.0,0,0,48.73834909090909,2.057340568181818,2.3,30392.937887958666,True,False,74.5779062480871,0
78380,Maule,11 - Île-de-France,6083,18.87,33430.0,15.7909345234209,0.0,1,0,48.90995607843137,1.8420164705882356,0.0,30975.100908213983,False,False,62.752985883713286,1
78396,Le Mesnil-le-Roi,11 - Île-de-France,6332,20.05,39890.0,19.6544731640776,0.0,0,0,48.92720166666667,2.119793333333333,1.8,32187.08556550653,True,True,97.38492587501835,0
78397,Le Mesnil-Saint-Denis,11 - Île-de-France,7276,20.4,36770.0,18.133236539708,0.0,0,0,48.74022492307692,1.9636835384615383,3.8,32449.64637250825,True,True,60.94350603506232,0
