site_id,siret,enseigne,raison_sociale,groupe,adresse,code_postal,code_insee,commune_rpps,secteur,n_praticiens,n_salaries,n_titulaires,nom_site,retail,type,code_insee_geo,commune,region,population_2023,part_65_plus_pct,revenu_median_uc,nb_audioprothesistes_2026,lat,lon,dist_audio_km,apl,n_sites_commune,concurrents_10km,concurrents_20km,concurrents_30km,dist_concurrent_km,bande_concurrence,bande10,strate,poids
R10100000695404,42322891504167,AUDITIONSANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),138 Rue SAINT DIZIER,54000,54395,Nancy,Appareillage médical,1,1,0,AUDITIONSANTE,True,enseigne nationale,54395,Nancy,44 - Grand Est,103671.0,14.71,24610.0,24.0,48.689089696969695,6.17273318181818,0.0,112.61337511718251,19,47.0,55.0,75.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000692950,39870022900048,AUDITION CONSEIL,CENTRE VAL DE LOIRE AUDITION,Audition Conseil,16 GRANDE RUE,45110,45082,Châteauneuf-sur-Loire,Appareillage médical,1,1,0,AUDITION CONSEIL,True,enseigne nationale,45082,Châteauneuf-sur-Loire,24 - Centre-Val de Loire,8546.0,23.17,26130.0,2.0,47.88318681818182,2.224600340909091,0.0,60.4355949476193,2,2.0,13.0,50.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000823951,45214802600050,,GRAND AUDITION,GrandAudition,5 MORLANNE,64121,55530,Valbois,Appareillage médical,1,1,0,GRAND AUDITION,True,enseigne nationale,55530,Valbois,44 - Grand Est,96.0,29.17,,12.0,48.929330000000014,5.617054776119403,0.0,158.45367279215162,12,11.0,11.0,14.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000705589,51375004200428,,CLERMONT DISTRIBUTION,Indépendant / autre,27 Rue JEAN MOREL,42190,42052,Charlieu,Appareillage médical,2,2,0,CLERMONT DISTRIBUTION,True,indépendant,42052,Charlieu,84 - Auvergne-Rhône-Alpes,3766.0,29.12,22630.0,5.0,46.16751302325581,4.17674534883721,0.0,72.2119348317338,2,2.0,22.0,24.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000757560,30889577008717,AUDIKA,SOGECA,Audika,39 Rue DE PARIS,91120,91477,Palaiseau,Appareillage médical,2,1,1,AUDIKA,True,enseigne nationale,91477,Palaiseau,11 - Île-de-France,37471.0,14.48,31460.0,4.0,48.71554603773586,2.2275171698113208,0.0,93.7251698575194,2,87.0,700.0,1120.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000702936,49207498400047,AUDITION CONSEIL,XB3,Audition Conseil,61 Rue GRANDE RUE,71390,71070,Buxy,Appareillage médical,1,1,0,AUDITION CONSEIL,True,enseigne nationale,71070,Buxy,27 - Bourgogne-Franche-Comté,2150.0,28.91,26870.0,1.0,46.71412133333333,4.708029833333334,0.0,68.40323308665292,1,1.0,18.0,35.0,9.6,10+,1-2,1-2 | enseigne nationale,1.0
R10100000694318,42322891503383,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),Avenue DE LORRAINE,52300,52250,Joinville,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,52250,Joinville,44 - Grand Est,2915.0,32.32,20150.0,1.0,48.43239733333333,5.121959666666667,0.0,18.526479852112217,1,0.0,0.0,4.0,25.9,3-9,0,0 | enseigne nationale,1.0
R10100000687706,31808311004054,,AMPLIFON FRANCE,Amplifon,12 Rue ALBERT FRACASSE,14800,14220,Deauville,Appareillage médical,1,1,0,AMPLIFON FRANCE,True,enseigne nationale,14220,Deauville,28 - Normandie,3539.0,46.84,27260.0,2.0,49.35325482758621,0.0757310344827586,0.0,57.44699094898907,2,2.0,26.0,45.0,0.0,10+,1-2,1-2 | enseigne nationale,1.0
R10100000696310,42322891502724,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),Rue DR ALBERT SCHWEITZER,13006,13206,Marseille 6e  Arrondissement,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,13055,Marseille,,38476.0,19.75,,20.0,43.28705,5.38647,0.0,,17,141.0,198.0,269.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000720666,90065667900017,,MOURAD OPTICAL,Indépendant / autre,28 Avenue DE LA REPUBLIQUE,93110,93064,Rosny-sous-Bois,Appareillage médical,1,0,1,MOURAD OPTICAL,True,indépendant,93064,Rosny-sous-Bois,11 - Île-de-France,47180.0,13.61,24250.0,6.0,48.87340441860464,2.4871416279069773,0.0,111.7293039979956,5,554.0,942.0,1185.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000699864,48268310900045,,ANTILLES AUDITION GUADELOUPE SARL,Indépendant / autre,14 Rue DU DOCTEUR JOSEPH PITAT,97100,97105,Basse-Terre,Appareillage médical,3,3,0,ANTILLES AUDITION GUADELOUPE SARL,True,indépendant,97105,Basse-Terre,01 - Guadeloupe,9417.0,23.79,,4.0,16.001296,-61.72922175,0.0,23.04910673660025,2,1.0,2.0,3.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10100000837776,98399608300025,,AGI'SONS AUDITION,Indépendant / autre,5 Rue de la Tannerie,69190,69199,Saint-Fons,Appareillage médical,1,0,1,AGI'SONS AUDITION,True,indépendant,69199,Saint-Fons,84 - Auvergne-Rhône-Alpes,19285.0,14.38,18640.0,3.0,45.69999428571428,4.852218,0.0,122.38943064756197,4,147.0,243.0,285.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000703068,51244033000045,,ER OPTIC,Indépendant / autre,Rue D'AMIENS,60120,60104,Breteuil,Appareillage médical,1,1,0,ER OPTIC,True,indépendant,60104,Breteuil,32 - Hauts-de-France,4222.0,23.23,21230.0,3.0,49.63597027777777,2.2865325,0.0,65.91374531288793,3,2.0,5.0,53.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000813196,93793064200015,,elegance audition,Indépendant / autre,7 Mail Barthelemy Thimonnier,77185,77258,Lognes,Appareillage médical,1,0,1,elegance audition,True,indépendant,77258,Lognes,11 - Île-de-France,15074.0,11.77,25220.0,2.0,48.83298695652173,2.633889565217391,0.0,84.68581100576472,2,77.0,325.0,1026.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000848692,73278053100032,,SOC OPTICAL,Indépendant / autre,3 Avenue du Marche Brauhauban,65000,65440,Tarbes,Appareillage médical,1,1,0,SOC OPTICAL,True,indépendant,65440,Tarbes,76 - Occitanie,44399.0,23.18,21050.0,19.0,43.235925967741935,0.0661270967741935,0.0,102.66677879590296,14,19.0,29.0,44.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000740142,98115666400030,,LARROUY AUDITION PAYS BASQUE,Indépendant / autre,17 Rue LORMAND,64100,64102,Bayonne,Appareillage médical,1,0,1,LARROUY AUDITION PAYS BASQUE,True,indépendant,64102,Bayonne,75 - Nouvelle-Aquitaine,54306.0,21.36,24810.0,16.0,43.48537252747253,-1.4673376923076922,0.0,103.32511339981494,12,34.0,57.0,66.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000720079,88526893800028,AUDIOPROXI,AUDIOPROXI,Indépendant / autre,1 B Route DE TRIOU MOUGON,79370,79185,Aigondigné,Appareillage médical,1,1,0,AUDIOPROXI,True,indépendant,79185,,75 - Nouvelle-Aquitaine,4710.0,17.52,27590.0,1.0,46.28880929824562,-0.273769649122807,0.0,76.03545646590574,1,0.0,26.0,27.0,10.7,10+,0,0 | indépendant,1.0
R10100000781323,44297932400120,audilab,audilab armor,Audilab,4 Rue Nationale,22570,22064,Gouarec,Appareillage médical,1,0,1,audilab,True,enseigne nationale,22064,Gouarec,53 - Bretagne,866.0,42.71,22800.0,1.0,48.23407444444444,-3.196286444444444,0.0,49.11919983815732,1,1.0,1.0,14.0,8.5,10+,1-2,1-2 | enseigne nationale,1.0
R10000004116913,42006305900117,AUDITION CONSEIL,AUDITION CONSEIL LABS,Audition Conseil,15 CRS GAMBETTA,13100,13001,Aix-en-Provence,Appareillage médical,1,1,0,AUDITION CONSEIL,True,enseigne nationale,13001,Aix-en-Provence,93 - Provence-Alpes-Côte d'Azur,149695.0,19.71,29010.0,32.0,43.52418685920578,5.3873223104693135,0.0,118.713650686372,20,29.0,79.0,282.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000706783,52369904900053,ACOUSTIQUE MEDICALE JALET,L'OUIE ACTIVE,Indépendant / autre,3 Rue DU MEE,35500,35360,Vitré,Appareillage médical,1,0,1,ACOUSTIQUE MEDICALE JALET,True,indépendant,35360,Vitré,53 - Bretagne,19365.0,22.58,26280.0,8.0,48.11265557692308,-1.1948997115384614,0.0,96.69245719741096,8,8.0,14.0,56.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000710349,77695052900490,ECOUTER VOIR,MUTUALITE FRANCAISE HAUTE GARONNE,Écouter Voir / mutualiste,CENTRE COMMERCIAL SUPER U,31290,31582,Villefranche-de-Lauragais,Appareillage médical,1,1,0,ECOUTER VOIR,True,mutualiste,31582,Villefranche-de-Lauragais,76 - Occitanie,5072.0,20.56,26390.0,4.0,43.40857145161291,1.7203517741935483,0.0,50.15921365113239,4,3.0,5.0,49.0,0.0,10+,3-9,3-9 | mutualiste,3.8
R10100000695551,44130515800137,,AUDILAB VAL DE FRANCE,Audilab,5 Rue DU PONT ROUGE,28130,28227,Maintenon,Appareillage médical,1,1,0,AUDILAB VAL DE FRANCE,True,enseigne nationale,28227,Maintenon,24 - Centre-Val de Loire,4494.0,22.38,28060.0,1.0,48.58026983870968,1.580961935483871,0.0,62.47635338088792,1,1.0,16.0,45.0,5.5,10+,1-2,1-2 | enseigne nationale,1.0
R10100000691664,38411439300174,AUDITION BENOIT,LABORATOIRE D'AUDITION BENOIT,Benoit Audition,42 Rue DES JACOBINS,60000,60057,Beauvais,Appareillage médical,1,1,0,AUDITION BENOIT,True,enseigne nationale,60057,Beauvais,32 - Hauts-de-France,55550.0,17.63,21400.0,19.0,49.43918181818182,2.0863878181818185,0.0,76.69971855560878,15,14.0,14.0,36.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000693003,39929068300016,,LA LEDONIENNE,Indépendant / autre,8 Avenue DES THEBAUDIERES,44800,44162,Saint-Herblain,Appareillage médical,1,1,0,LA LEDONIENNE,True,indépendant,44162,Saint-Herblain,52 - Pays de la Loire,50973.0,18.66,25940.0,9.0,47.222968571428574,-1.639359285714286,0.0,89.84990238750197,7,56.0,79.0,100.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000773182,93122788800019,,3D AUDITION MIRIBEL,Indépendant / autre,1186 GRANDE RUE,01700,01249,Miribel,Appareillage médical,1,0,1,3D AUDITION MIRIBEL,True,indépendant,01249,,84 - Auvergne-Rhône-Alpes,10395.0,16.34,29650.0,3.0,45.84090797101449,4.938404347826087,0.0,109.07940796256446,2,57.0,222.0,277.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000776632,53991700500032,AUDITION CONSEIL,LABORATOIRE DE CORRECTION AUDITIVE DE CUERS,Audition Conseil,76 Allee DES PIVOINES,83390,83049,Cuers,Appareillage médical,1,0,1,AUDITION CONSEIL,True,enseigne nationale,83049,Cuers,93 - Provence-Alpes-Côte d'Azur,13271.0,20.39,26770.0,2.0,43.24174814432988,6.067470927835052,0.0,87.3021551062872,2,9.0,56.0,114.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000688289,31808311011539,AMPLIFON,AMPLIFON FRANCE,Amplifon,76 Impasse DE LA PEPINIERE,34670,34244,Saint-Brès,Appareillage médical,3,3,0,AMPLIFON,True,enseigne nationale,34244,,76 - Occitanie,3623.0,16.2,27490.0,3.0,43.66550454545455,4.03952909090909,0.0,104.37242544929175,1,26.0,107.0,128.0,2.4,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000710553,79185513300017,OPTICAL CENTER,CB OPTIQUE,Optical Center,3 Place JULES FERRY,92120,92049,Montrouge,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,92049,Montrouge,11 - Île-de-France,46324.0,16.28,34480.0,5.0,48.81405818181818,2.318779090909091,0.0,120.75462299543857,4,555.0,1027.0,1245.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000709838,78991161700239,,SAS DYL,Indépendant / autre,70 Rue EMILE ZOLA,10000,10387,Troyes,Appareillage médical,1,1,0,SAS DYL,True,indépendant,10387,Troyes,44 - Grand Est,62088.0,18.74,20210.0,22.0,48.29559655737705,4.078020655737705,0.0,105.41090461936123,15,29.0,29.0,33.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000756761,93022159300013,,LBE,Indépendant / autre,3 Rue DU FOUR,30120,30350,Le Vigan,Appareillage médical,1,0,1,LBE,True,indépendant,30350,,76 - Occitanie,3863.0,33.52,19550.0,3.0,43.986898918918925,3.6232798648648648,0.0,68.17869119493753,3,5.0,6.0,10.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000825673,99329782900018,Simon Audition,POUILLY AUDITION,Indépendant / autre,10 Rue René Laforge,21320,21501,Pouilly-en-Auxois,Appareillage médical,1,0,1,Simon Audition,True,indépendant,21501,Pouilly-en-Auxois,27 - Bourgogne-Franche-Comté,1533.0,28.57,25650.0,2.0,47.26284512195122,4.562405121951219,0.0,42.43534375524708,2,1.0,1.0,4.0,0.0,3-9,1-2,1-2 | indépendant,1.0
R10100000719226,94854576900028,VIVASON PERTUIS,VAB,VivaSon,44 Rue COLBERT,84120,84089,Pertuis,Appareillage médical,3,2,1,VIVASON PERTUIS,True,enseigne nationale,84089,Pertuis,93 - Provence-Alpes-Côte d'Azur,19548.0,23.09,25960.0,12.0,43.691130229885054,5.523385172413794,0.0,73.4210126734105,9,8.0,15.0,73.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10000004113541,88969193700052,,JOHN AUDITION,Indépendant / autre,16 RUE DE SAINT CLOUD,92410,92077,Ville-d'Avray,Appareillage médical,1,1,0,JOHN AUDITION,True,indépendant,92077,Ville-d'Avray,11 - Île-de-France,11089.0,18.78,43480.0,1.0,48.82166242424242,2.1768854545454546,0.0,111.46063528867914,1,158.0,892.0,1214.0,1.8,10+,10+,10+ | indépendant,3.7745901639344264
R10100000738793,92767234500018,,GOMEZ AUDITION,Indépendant / autre,1 Rue FERNAND PELLOUTIER,83000,83137,Toulon,Appareillage médical,1,1,1,GOMEZ AUDITION,True,indépendant,83137,Toulon,93 - Provence-Alpes-Côte d'Azur,179116.0,23.54,23270.0,23.0,43.13001644927536,5.933206811594203,0.0,84.04747118732101,20,47.0,77.0,107.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000686677,30889577003379,AUDIKA,SOGECA,Audika,11 Avenue DES MARTYRS DE LA RESISTANCE,79000,79191,Niort,Appareillage médical,2,2,0,AUDIKA,True,enseigne nationale,79191,Niort,75 - Nouvelle-Aquitaine,59854.0,22.47,25970.0,20.0,46.328078936170215,-0.4684855319148936,0.0,98.69027799475488,14,18.0,22.0,33.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10000004116109,48356268200052,AUDIMAX CORRECTION AUDITIVE,AUDIMAX,Indépendant / autre,124 RUE DE LA REPUBLIQUE,38220,38562,Vizille,Appareillage médical,1,0,1,AUDIMAX CORRECTION AUDITIVE,True,indépendant,38562,Vizille,84 - Auvergne-Rhône-Alpes,7292.0,22.34,25240.0,2.0,45.07573023809524,5.775579761904762,0.0,74.7893028704564,2,12.0,54.0,64.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10000004114530,92148695700019,,LCA VAL DE DROME,Indépendant / autre,8 AV JOSEPH COMBIER,26250,26165,Livron-sur-Drôme,Appareillage médical,1,0,1,LCA VAL DE DROME,True,indépendant,26165,Livron-sur-Drôme,84 - Auvergne-Rhône-Alpes,9329.0,20.19,25220.0,2.0,44.78913011627908,4.83792,0.0,93.25478693676212,2,6.0,44.0,63.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000697660,45079152000262,AUDILAB,AUDILAB PAYS DE LA LOIRE,Audilab,15 Rue DU MARCHE AU BLE,72200,72154,La Flèche,Appareillage médical,3,3,0,AUDILAB,True,enseigne nationale,72154,La Flèche,52 - Pays de la Loire,14947.0,26.03,24300.0,8.0,47.69593378787879,-0.0809214393939393,0.0,73.06412076569192,5,4.0,8.0,16.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000703760,50418950700271,VIVASON MARSEILLE,VIVASON GROUP,VivaSon,10 Boulevard BAILLE,13006,13206,Marseille 6e  Arrondissement,Appareillage médical,1,1,0,VIVASON MARSEILLE,True,enseigne nationale,13055,Marseille,,38476.0,19.75,,20.0,43.28705,5.38647,0.0,,17,141.0,198.0,269.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000707981,78371204500922,,MUTUALITE FRANCAISE AISNE NORD PAS DE CALAIS,Écouter Voir / mutualiste,22 Rue VICTOR HUGO,62200,62160,Boulogne-sur-Mer,Appareillage médical,1,1,0,MUTUALITE FRANCAISE AISNE NORD PAS DE CALAIS,True,mutualiste,62160,Boulogne-sur-Mer,32 - Hauts-de-France,40539.0,19.7,19800.0,18.0,50.72785533333333,1.6042510000000003,0.0,100.67059807423132,10,14.0,19.0,29.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000702529,50230944600032,OPTICAL CENTER,OPTICAL CONSULTING,Optical Center,161 Rue NATIONALE,69400,69264,Villefranche-sur-Saône,Appareillage médical,1,1,0,OPTICAL CENTER,True,enseigne nationale,69264,Villefranche-sur-Saône,84 - Auvergne-Rhône-Alpes,36172.0,19.85,22150.0,15.0,45.986480666666665,4.720839777777777,0.0,82.2058820936545,10,16.0,45.0,209.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000853628,98885848600018,PIERRE AUDITION,BRAUDIO,Indépendant / autre,94 Route des Romains,67200,67482,Strasbourg,Appareillage médical,1,0,1,PIERRE AUDITION,True,indépendant,67482,Strasbourg,44 - Grand Est,293771.0,14.64,21980.0,52.0,48.57432941798942,7.759295925925926,0.0,97.50468140328252,39,59.0,77.0,94.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000719386,89869406200024,,MAZONE OPTICAL,Indépendant / autre,1 Place NELSON MANDELA,77100,77284,Meaux,Appareillage médical,1,1,0,MAZONE OPTICAL,True,indépendant,77284,Meaux,11 - Île-de-France,56905.0,13.79,22410.0,12.0,48.956575833333325,2.8954023333333327,0.0,45.59105739589933,11,12.0,43.0,143.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000777107,75369313400045,,MORAZIN AUDITION,Indépendant / autre,23 Rue NOTRE DAME,35270,35085,Combourg,Appareillage médical,1,0,1,MORAZIN AUDITION,True,indépendant,35085,Combourg,53 - Bretagne,6411.0,26.2,25670.0,5.0,48.40982507692308,-1.7334349743589743,0.0,68.11695221388335,3,2.0,11.0,51.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000717655,87781115800048,,NICO'DITION,Indépendant / autre,16 Rue JEAN BART,29100,29046,Douarnenez,Appareillage médical,2,1,1,NICO'DITION,True,indépendant,29046,Douarnenez,53 - Bretagne,14068.0,33.94,24530.0,9.0,48.082477777777775,-4.330877333333334,0.0,63.93867588522492,4,3.0,5.0,35.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000699856,48262099400038,,MESMIN MAUD,Indépendant / autre,51 Rue DE BEAUREPAIRE,85500,85109,Les Herbiers,Appareillage médical,2,1,1,MESMIN MAUD,True,indépendant,85109,Les Herbiers,52 - Pays de la Loire,16521.0,20.04,26010.0,7.0,46.86905026595745,-1.018587234042553,0.0,58.65417031468623,6,5.0,9.0,32.0,0.0,10+,3-9,3-9 | indépendant,3.77511961722488
R10100000711573,83299928800018,,MLJ AUDIO,Indépendant / autre,4 Rue DU VIEUX PILORI,78200,78361,Mantes-la-Jolie,Appareillage médical,1,1,0,MLJ AUDIO,True,indépendant,78361,Mantes-la-Jolie,11 - Île-de-France,43526.0,15.1,19370.0,10.0,48.99652090909091,1.6963815151515154,0.0,58.379028777834826,9,14.0,38.0,114.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000714391,82954346100018,AUDITIO+,CHARLOTTE AUDITION,Indépendant / autre,Route DE TOULOUSE,09100,09225,Pamiers,Appareillage médical,1,1,0,AUDITIO+,True,indépendant,09225,Pamiers,76 - Occitanie,16473.0,20.99,21760.0,9.0,43.12169,1.6085080555555555,0.0,118.35956802820792,10,11.0,21.0,30.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000704466,53501866700027,CENTRE DE CORRECTION AUDITIVE,EURL AUDITION RENAUD,Indépendant / autre,39 Rue CAYRADE,12300,12089,Decazeville,Appareillage médical,1,0,1,CENTRE DE CORRECTION AUDITIVE,True,indépendant,12089,Decazeville,76 - Occitanie,5020.0,35.22,21560.0,6.0,44.56761060240964,2.2565390361445785,0.0,77.11029284718106,3,2.0,12.0,13.0,0.0,10+,1-2,1-2 | indépendant,1.0
R10100000705282,51261178100182,ECOUTER VOIR,VYV3 SUD EST,Écouter Voir / mutualiste,1 Avenue DE PEZENAS,34140,34157,Mèze,Appareillage médical,2,2,0,ECOUTER VOIR,True,mutualiste,34157,Mèze,76 - Occitanie,12669.0,31.12,24180.0,3.0,43.444073030303024,3.56434393939394,0.0,76.71648096008333,2,11.0,38.0,83.0,0.0,10+,10+,10+ | mutualiste,3.779220779220779
R10100000695342,42322891501569,AUDITION SANTE,SONOVA AUDIOLOGICAL CARE FRANCE SAS,Audition Santé (Sonova),30 Rue FRANCOIS MONEGER,19300,19073,Égletons,Appareillage médical,1,1,0,AUDITION SANTE,True,enseigne nationale,19073,Égletons,75 - Nouvelle-Aquitaine,4341.0,22.48,22560.0,1.0,45.4225635135135,2.035492882882884,0.0,33.21288897365459,1,0.0,0.0,9.0,23.6,3-9,0,0 | enseigne nationale,1.0
R10100000720313,91941330200028,,NMY SANTE,Indépendant / autre,2 Rue FERRER,42000,42218,Saint-Étienne,Appareillage médical,1,0,1,NMY SANTE,True,indépendant,42218,Saint-Étienne,84 - Auvergne-Rhône-Alpes,173136.0,20.74,20880.0,30.0,45.4290596511628,4.3731258139534885,0.0,75.20305613893127,22,33.0,50.0,64.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000720134,92205326900028,LAFAYETTE OPTIC & AUDITION,MYL OPTIC & AUDITION,Indépendant / autre,201 Rue LA FAYETTE,75010,75110,Paris 10e  Arrondissement,Appareillage médical,1,0,1,LAFAYETTE OPTIC & AUDITION,True,indépendant,75056,Paris,,83873.0,13.01,,24.0,48.85022,2.36163,0.0,,18,621.0,1063.0,1248.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10000004117268,91104650600026,,AUDIO NEUVILLE EN FERRAIN,Indépendant / autre,RTE DE RONCQ,59960,59426,Neuville-en-Ferrain,Appareillage médical,1,1,0,AUDIO NEUVILLE EN FERRAIN,True,indépendant,59426,Neuville-en-Ferrain,32 - Hauts-de-France,10002.0,20.63,27570.0,2.0,50.75349833333333,3.1593657142857148,0.0,76.06010550001606,2,50.0,118.0,147.0,0.0,10+,10+,10+ | indépendant,3.7745901639344264
R10100000686984,30889577000904,AUDIKA,SOGECA,Audika,25 Rue DU MARECHAL FOCH,78000,78646,Versailles,Appareillage médical,3,2,1,AUDIKA,True,enseigne nationale,78646,Versailles,11 - Île-de-France,84095.0,18.32,38530.0,26.0,48.80163753846154,2.1267796923076925,0.0,101.2610358597529,15,107.0,763.0,1157.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000788185,97982541100098,KRYS AUDITION,L'OUIE DE L'ESTUAIRE,Krys Audition,2 Chemin de Vimeney,33270,33167,Floirac,Appareillage médical,2,1,1,KRYS AUDITION,True,enseigne nationale,33167,,75 - Nouvelle-Aquitaine,18300.0,17.25,23560.0,6.0,44.832778,-0.5168234285714286,0.0,127.37014543951828,3,79.0,150.0,171.0,0.0,10+,10+,10+ | enseigne nationale,3.7737909516380657
R10100000697756,45202840000102,AUDIO 2000,INTENDO,Audio 2000,5 Place DE L'HOTEL DE VILLE,68500,68112,Guebwiller,Appareillage médical,1,1,0,AUDIO 2000,True,enseigne nationale,68112,Guebwiller,44 - Grand Est,11243.0,22.55,23630.0,3.0,47.91059693877551,7.210728571428571,0.0,56.44596461454149,3,3.0,27.0,51.0,0.0,10+,3-9,3-9 | enseigne nationale,3.772
R10100000715468,83364352100010,,AUDITION DESAGES,Indépendant / autre,2 Rue ADOLPHE TORRIS,59820,59273,Gravelines,Appareillage médical,1,0,1,AUDITION DESAGES,True,indépendant,59273,Gravelines,32 - Hauts-de-France,11430.0,17.68,24460.0,1.0,51.00007693333334,2.146949333333333,0.0,67.92556634145231,1,2.0,24.0,51.0,4.3,10+,1-2,1-2 | indépendant,1.0
