rpps_structure_id,code_insee,code_insee_geo,commune,region,retail,type5,brand,owner_on_site,practitioners_topcoded_4,concurrents_10km,concurrents_20km,concurrents_30km,alternatives_10km,dist_concurrent_km,n_sites_commune,pop_10km,pop65_10km,demand65_per_site,apl_v21,entrant_commune,strate,poids,web_ok,prix_affiche,grille_tarifs,sante100,classe2,essai_gratuit,bilan_gratuit,rdv_en_ligne,devis,garantie_suivi
R10000004117661,33185,33185,Génissac,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,11.0,29.0,129.0,11.0,5.9,1,58557,12609.576100000002,1050.7980083333334,81.81331246538288,True,,,,,,,,,,,,
R10000004117679,40279,40279,Saint-Paul-lès-Dax,75 - Nouvelle-Aquitaine,True,brand network,Entendre,1,1,18.0,21.0,31.0,14.0,0.0,7,55347,15538.714699999997,817.827089473684,74.77163455861005,False,,,,,,,,,,,,
R10000004117685,31555,31555,Toulouse,76 - Occitanie,True,integrated chain,Audition Santé (Sonova),0,1,97.0,144.0,180.0,66.0,0.0,49,767273,114026.7941,1163.5387153061226,132.0059200450152,False,,,,,,,,,,,,
R10000004117757,30189,30189,Nîmes,76 - Occitanie,True,brand network,Entendre,0,1,25.0,36.0,72.0,19.0,0.0,22,194764,43228.9166,1662.6506384615384,77.98368458188743,False,,,,,,,,,,,,
R10000004117812,69389,69123,Lyon,,True,unbranded independent,,0,1,173.0,241.0,294.0,99.0,0.0,7,1195616,194384.76530000003,1117.1538235632186,132.0246569674389,False,,,,,,,,,,,,
R10000004117826,42005,42005,Andrézieux-Bouthéon,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,2,11.0,61.0,75.0,11.0,0.0,4,93246,21147.561100000003,1762.2967583333336,91.6927347191798,False,,,,,,,,,,,,
R10000004117836,69266,69266,Villeurbanne,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,2,167.0,240.0,296.0,92.0,0.0,13,1214148,193619.19260000004,1152.4951940476192,134.91857559869092,False,,,,,,,,,,,,
R10000004117856,43080,43080,Craponne-sur-Arzon,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,0.0,0.0,7.0,0.0,21.1,1,8176,2860.9669000000004,2860.9669000000004,18.741803155596774,False,0 | indépendant,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10000004117926,69275,69275,Décines-Charpieu,84 - Auvergne-Rhône-Alpes,True,brand network,Audition Conseil,0,1,77.0,240.0,296.0,47.0,0.0,4,840652,131981.1105,1692.0655192307693,128.66772614863294,False,,,,,,,,,,,,
R10000004117933,69266,69266,Villeurbanne,84 - Auvergne-Rhône-Alpes,True,brand network,Audition Conseil,0,1,167.0,240.0,296.0,93.0,0.0,13,1214148,193619.19260000004,1152.4951940476192,134.91857559869092,False,,,,,,,,,,,,
R10000004117960,69286,69286,Rillieux-la-Pape,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,0,1,139.0,231.0,287.0,82.0,0.0,4,740063,118951.6537,849.6546692857142,119.81017579873864,False,,,,,,,,,,,,
R10000004117962,57240,57240,Freyming-Merlebach,44 - Grand Est,True,unbranded independent,,1,1,13.0,20.0,31.0,12.0,0.0,3,102303,23276.9065,1662.636178571429,66.28107779227467,False,,,,,,,,,,,,
R10000004118038,13054,13054,Marignane,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,2,24.0,214.0,269.0,19.0,0.0,4,167948,33194.2511,1327.770044,105.862493606832,False,10+ | indépendant,3.7745901639344255,0.0,,0.0,,,,,,,
R10000004118111,43137,43137,Monistrol-sur-Loire,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,3.0,16.0,54.0,3.0,0.0,3,44028,9005.4847,2251.371175,54.72886946745325,False,,,,,,,,,,,,
R10000004118139,2B152,2B152,Luri,94 - Corse,True,unbranded independent,,1,1,0.0,1.0,15.0,0.0,19.5,1,4746,1663.3429,1663.3429,37.99418798243262,False,0 | indépendant,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
R10000004118141,41149,41149,Montoire-sur-le-Loir,24 - Centre-Val de Loire,True,brand network,Audilab,0,2,0.0,7.0,9.0,0.0,10.9,1,10900,3445.3095000000003,3445.3095000000003,51.033660974977856,True,0 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
R10000004118151,83137,83137,Toulon,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,47.0,77.0,107.0,31.0,0.0,20,343542,85417.0506,1779.5218875,80.53210481348576,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
R10000004118156,30032,30032,,76 - Occitanie,True,unbranded independent,,0,1,6.0,12.0,99.0,6.0,0.0,4,63347,13054.537699999995,1864.9339571428568,79.06476332714047,False,,,,,,,,,,,,
R10000004118197,83016,83016,Le Beausset,93 - Provence-Alpes-Côte d'Azur,False,unbranded independent,,0,1,18.0,81.0,138.0,,0.0,4,80561,26304.6834,1384.4570210526315,90.97284208948334,,,,,,,,,,,,,
R10100000060168,38151,38151,Échirolles,84 - Auvergne-Rhône-Alpes,False,mutualist network,Écouter Voir / mutualiste,0,1,42.0,56.0,78.0,,0.0,5,397371,71796.6821,1669.690281395349,99.00291746091035,,,,,,,,,,,,,
R10100000172738,79191,79191,Niort,75 - Nouvelle-Aquitaine,False,mutualist network,Écouter Voir / mutualiste,0,2,18.0,22.0,33.0,,0.0,14,96792,22288.7736,1173.0933473684208,98.69027799475492,,,,,,,,,,,,,
R10100000185426,75117,75056,Paris,,True,optician-hosted,Optical Center,0,4,621.0,1063.0,1248.0,415.0,0.0,31,4550351,715814.5987000001,1150.8273290996783,130.12468881937122,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000234905,59360,59360,Loos,32 - Hauts-de-France,False,mutualist network,Écouter Voir / mutualiste,0,3,63.0,163.0,226.0,,0.0,5,577938,86450.2663,1350.7854109375,107.84791034933085,,,,,,,,,,,,,
R10100000281163,76540,76540,Rouen,28 - Normandie,False,mutualist network,Écouter Voir / mutualiste,0,1,43.0,58.0,78.0,,0.0,17,384708,74394.1857,1690.7769477272727,81.20397040582458,,,,,,,,,,,,,
R10100000393373,42218,42218,Saint-Étienne,84 - Auvergne-Rhône-Alpes,False,unbranded independent,,0,1,33.0,50.0,64.0,,0.0,22,284990,62789.0919,1846.737997058824,75.10262083300815,,,,,,,,,,,,,
R10100000403463,39478,39478,Saint-Claude,27 - Bourgogne-Franche-Comté,False,unbranded independent,,0,1,3.0,13.0,22.0,,0.0,4,18187,4482.082399999999,1120.5205999999998,82.9838000118837,,,,,,,,,,,,,
R10100000462199,12202,12202,Rodez,76 - Occitanie,False,mutualist network,Écouter Voir / mutualiste,0,1,12.0,16.0,20.0,,0.0,6,61256,14075.1155,1082.7011923076925,145.15660891936054,,,,,,,,,,,,,
R10100000465014,63113,63113,Clermont-Ferrand,84 - Auvergne-Rhône-Alpes,True,mutualist network,Écouter Voir / mutualiste,0,1,35.0,46.0,56.0,22.0,0.0,13,308999,64528.1614,1792.4489277777775,90.04960707847832,False,,,,,,,,,,,,
R10100000554492,13109,13109,Le Tholonet,93 - Provence-Alpes-Côte d'Azur,False,mutualist network,Écouter Voir / mutualiste,0,1,35.0,68.0,260.0,,0.0,2,204603,41007.42080000001,1139.0950222222225,92.28093775539308,,,,,,,,,,,,,
R10100000567852,87085,87085,Limoges,75 - Nouvelle-Aquitaine,False,mutualist network,Écouter Voir / mutualiste,0,1,21.0,25.0,32.0,,0.0,18,190079,45443.9767,2065.6353045454543,70.31985429530802,,,,,,,,,,,,,
R10100000573291,69383,69123,Lyon,,False,mutualist network,Écouter Voir / mutualiste,0,2,173.0,241.0,294.0,,0.0,9,1195616,194384.76530000003,1117.1538235632186,133.92231255806357,,,,,,,,,,,,,
R10100000605809,34172,34172,Montpellier,76 - Occitanie,False,mutualist network,Écouter Voir / mutualiste,0,4,80.0,93.0,128.0,,0.0,37,477531,83003.1415,1024.7301419753087,108.96196967353306,,,,,,,,,,,,,
R10100000634584,33330,33330,Pompignac,75 - Nouvelle-Aquitaine,True,unbranded independent,,1,1,20.0,142.0,178.0,17.0,3.3,1,179166,32805.061,1562.145761904762,119.36863155247303,True,,,,,,,,,,,,
R10100000645386,77083,77083,Champs-sur-Marne,11 - Île-de-France,False,unbranded independent,,0,1,120.0,712.0,1082.0,,0.0,3,1163909,172974.57370000007,1429.541931404959,92.51167367354222,,,,,,,,,,,,,
R10100000686263,92002,92002,Antony,11 - Île-de-France,True,optician-hosted,Atol,1,2,151.0,874.0,1200.0,100.0,0.0,9,1588268,246793.8826,1623.6439644736845,106.8109352132848,False,,,,,,,,,,,,
R10100000686337,91691,91691,Yerres,11 - Île-de-France,True,brand network,Audio 2000,1,1,87.0,717.0,1071.0,59.0,0.0,4,829159,131798.0891,1497.7055579545456,89.45188017129675,False,,,,,,,,,,,,
R10100000686417,83112,83112,Saint-Cyr-sur-Mer,93 - Provence-Alpes-Côte d'Azur,True,unbranded independent,,0,1,24.0,85.0,256.0,22.0,0.0,5,103801,33505.6432,1340.225728,78.42834768714518,False,,,,,,,,,,,,
R10100000686438,64445,64445,Pau,75 - Nouvelle-Aquitaine,True,unbranded independent,,0,1,33.0,39.0,54.0,24.0,0.0,20,176482,41067.80159999999,1207.8765176470586,102.34870634376456,False,,,,,,,,,,,,
R10100000686462,25388,25388,Montbéliard,27 - Bourgogne-Franche-Comté,True,unbranded independent,,0,1,20.0,36.0,40.0,15.0,0.0,12,131140,30316.372500000005,1443.636785714286,75.017685544707,False,10+ | indépendant,3.7745901639344255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
R10100000686469,69266,69266,Villeurbanne,84 - Auvergne-Rhône-Alpes,True,unbranded independent,,1,1,167.0,240.0,296.0,92.0,0.0,13,1214148,193619.19260000004,1152.4951940476192,134.91857559869092,False,,,,,,,,,,,,
R10100000686472,95219,95219,Ermont,11 - Île-de-France,True,unbranded independent,,0,1,177.0,817.0,1145.0,146.0,0.0,7,1545429,212756.6745,1195.262216292135,101.642129029149,False,,,,,,,,,,,,
R10100000686483,89024,89024,Auxerre,27 - Bourgogne-Franche-Comté,True,unbranded independent,,1,1,12.0,14.0,22.0,10.0,0.0,11,62457,16226.675399999998,1248.2058,83.26771493241868,False,,,,,,,,,,,,
R10100000686484,12202,12202,Rodez,76 - Occitanie,True,optician-hosted,Krys Audition,0,4,12.0,16.0,20.0,7.0,0.0,6,61256,14075.1155,1082.7011923076925,145.15660891936054,False,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000686487,12096,12096,Espalion,76 - Occitanie,True,optician-hosted,Krys Audition,0,3,2.0,3.0,16.0,2.0,0.0,3,12466,3882.9543,1294.3181,91.74308335071402,False,1-2 | enseigne nationale,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000686488,12176,12176,Onet-le-Château,76 - Occitanie,True,optician-hosted,Krys Audition,0,3,12.0,16.0,20.0,7.0,0.0,3,60081,13968.9074,1074.5313384615386,145.15660891936054,False,,,,,,,,,,,,
R10100000686493,12133,12133,Luc-la-Primaube,76 - Occitanie,True,optician-hosted,Krys Audition,0,2,14.0,16.0,17.0,8.0,0.0,3,63306,14374.3336,958.2889066666668,134.18669813347353,True,10+ | enseigne nationale,3.7737909516380657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
R10100000686504,62765,62765,Saint-Omer,32 - Hauts-de-France,True,unbranded independent,,1,1,8.0,21.0,53.0,8.0,0.0,7,77941,15550.1651,1727.7961222222225,67.29659357152853,False,,,,,,,,,,,,
R10100000686522,21231,21231,Dijon,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,0,1,43.0,45.0,51.0,23.0,0.0,23,270857,54811.580300000016,1245.7177340909095,91.23319333331492,False,,,,,,,,,,,,
R10100000686523,59599,59599,Tourcoing,32 - Hauts-de-France,True,integrated chain,Audika,0,2,76.0,129.0,158.0,59.0,0.0,7,585096,95519.3266,1240.510735064935,86.7990041927028,False,,,,,,,,,,,,
R10100000686525,92064,92064,Saint-Cloud,11 - Île-de-France,True,integrated chain,Audika,0,1,211.0,960.0,1234.0,136.0,0.0,6,2567806,441654.7909,2083.277315566037,120.94389349429132,False,,,,,,,,,,,,
R10100000686527,62041,62041,Arras,32 - Hauts-de-France,True,integrated chain,Audika,0,1,14.0,34.0,90.0,13.0,0.0,12,110454,22169.644,1477.9762666666668,47.42414179744369,False,,,,,,,,,,,,
R10100000686528,71263,71263,Louhans,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,1,1,3.0,4.0,21.0,3.0,0.0,4,19304,5953.019399999999,1488.2548499999998,53.306098433670016,False,,,,,,,,,,,,
R10100000686529,51230,51230,Épernay,44 - Grand Est,True,integrated chain,Audika,0,1,6.0,8.0,35.0,6.0,0.0,6,50545,12313.6748,1759.0964,57.37750645711699,False,,,,,,,,,,,,
R10100000686530,59512,59512,Roubaix,32 - Hauts-de-France,True,integrated chain,Audika,0,2,76.0,132.0,155.0,58.0,0.0,8,586431,96064.5853,1247.592016883117,85.22388902148265,False,,,,,,,,,,,,
R10100000686532,25056,25056,Besançon,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,0,1,20.0,23.0,30.0,13.0,0.0,17,166930,32791.26,1561.4885714285715,82.2888738564986,False,,,,,,,,,,,,
R10100000686533,88321,88321,Neufchâteau,44 - Grand Est,True,integrated chain,Audika,0,1,2.0,2.0,6.0,2.0,0.0,3,14795,4014.049500000001,1338.0165000000002,44.86911411988811,False,1-2 | enseigne nationale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686534,81004,81004,Albi,76 - Occitanie,True,integrated chain,Audika,0,1,15.0,29.0,33.0,12.0,0.0,12,90357,24202.300500000005,1512.6437812500003,83.94465703235926,False,,,,,,,,,,,,
R10100000686535,78361,78361,Mantes-la-Jolie,11 - Île-de-France,True,integrated chain,Audika,1,1,14.0,38.0,114.0,14.0,0.0,9,153074,24308.3419,1620.5561266666666,56.541048214883695,False,,,,,,,,,,,,
R10100000686536,75118,75056,Paris,,True,integrated chain,Audika,0,1,621.0,1063.0,1248.0,415.0,0.0,24,4550351,715814.5987000001,1150.8273290996783,132.16243870876045,False,,,,,,,,,,,,
R10100000686537,94081,94081,Vitry-sur-Seine,11 - Île-de-France,True,integrated chain,Audika,0,1,543.0,980.0,1231.0,348.0,0.0,10,3176492,517792.6205,951.8246700367646,122.00357153902851,False,,,,,,,,,,,,
R10100000686538,92063,92063,Rueil-Malmaison,11 - Île-de-France,True,integrated chain,Audika,0,1,217.0,896.0,1193.0,146.0,0.0,11,2280636,383930.8781,1761.1508169724773,113.73685111705429,False,,,,,,,,,,,,
R10100000686539,14366,14366,Lisieux,28 - Normandie,True,integrated chain,Audika,0,2,8.0,10.0,30.0,8.0,0.0,9,37756,9912.502100000003,1101.3891222222226,75.49732985244495,False,,,,,,,,,,,,
R10100000686544,59350,59350,Lille,32 - Hauts-de-France,True,integrated chain,Audika,0,1,85.0,150.0,207.0,54.0,0.0,21,694270,106836.32630000002,1242.2828639534885,103.82089959505424,False,,,,,,,,,,,,
R10100000686545,39300,39300,Lons-le-Saunier,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,0,1,9.0,11.0,21.0,8.0,0.0,9,40707,10738.914800000002,1073.8914800000002,91.385258794409,False,,,,,,,,,,,,
R10100000686546,70311,70311,Luxeuil-les-Bains,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,0,1,2.0,5.0,24.0,2.0,0.0,3,24069,5884.652899999999,1961.5509666666665,55.95759526195251,False,1-2 | enseigne nationale,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686547,57283,57283,Hagondange,44 - Grand Est,True,integrated chain,Audika,0,1,11.0,54.0,64.0,9.0,0.0,3,159343,30431.907400000004,2535.992283333333,66.69911991021594,False,,,,,,,,,,,,
R10100000686548,91421,91421,Montgeron,11 - Île-de-France,True,integrated chain,Audika,0,1,87.0,712.0,1055.0,61.0,0.0,5,935545,137727.98750000002,1565.0907670454546,88.73483418914061,False,,,,,,,,,,,,
R10100000686549,77053,77053,Brie-Comte-Robert,11 - Île-de-France,True,integrated chain,Audika,0,1,27.0,203.0,847.0,24.0,0.0,4,263710,40764.37299999999,1455.870464285714,64.96560995389301,False,,,,,,,,,,,,
R10100000686550,94022,94022,Choisy-le-Roi,11 - Île-de-France,True,integrated chain,Audika,0,1,188.0,910.0,1196.0,120.0,0.0,4,1982415,316647.6173,1675.3842185185183,111.71227510670332,False,,,,,,,,,,,,
R10100000686551,45208,45208,Montargis,24 - Centre-Val de Loire,True,integrated chain,Audika,0,1,10.0,10.0,18.0,10.0,0.0,6,65981,15790.4377,1435.4943363636364,53.42263962037571,False,,,,,,,,,,,,
R10100000686552,92051,92051,Neuilly-sur-Seine,11 - Île-de-France,True,integrated chain,Audika,0,2,596.0,996.0,1240.0,394.0,0.0,14,3962063,627087.3782,1050.397618425461,127.93100687607972,False,,,,,,,,,,,,
R10100000686554,06004,06004,Antibes,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,1,41.0,120.0,151.0,34.0,0.0,14,282964,77028.59409999999,1834.014145238095,76.74365126693948,False,,,,,,,,,,,,
R10100000686555,13103,13103,Salon-de-Provence,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,3,15.0,37.0,110.0,12.0,0.0,10,106223,21455.1712,1340.9482,76.91313713621336,False,,,,,,,,,,,,
R10100000686556,23096,23096,Guéret,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,5.0,5.0,5.0,5.0,0.0,6,23110,5942.624,990.4373333333332,52.31657569605005,False,,,,,,,,,,,,
R10100000686557,49099,49099,Cholet,52 - Pays de la Loire,True,integrated chain,Audika,0,1,16.0,22.0,36.0,13.0,0.0,15,84536,19008.4038,1118.1413999999995,86.26200848430983,False,,,,,,,,,,,,
R10100000686558,07010,07010,Annonay,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,1,5.0,16.0,57.0,5.0,2.7,1,49624,12099.951099999998,2016.6585166666664,55.733916125644605,False,,,,,,,,,,,,
R10100000686559,81099,81099,Gaillac,76 - Occitanie,True,integrated chain,Audika,0,1,7.0,25.0,42.0,7.0,0.0,8,34037,8475.6948,1059.46185,80.19012967713228,False,3-9 | enseigne nationale,3.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686560,03185,03185,Montluçon,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,1,8.0,10.0,11.0,8.0,0.0,9,65390,18770.7899,2085.643322222222,48.69301530319423,False,,,,,,,,,,,,
R10100000686561,36018,36018,Le Blanc,24 - Centre-Val de Loire,True,integrated chain,Audika,1,3,3.0,3.0,6.0,3.0,0.0,4,10878,3365.4094,841.35235,74.94767401315138,False,,,,,,,,,,,,
R10100000686563,25388,25388,Montbéliard,27 - Bourgogne-Franche-Comté,True,integrated chain,Audika,0,1,20.0,36.0,40.0,16.0,0.0,12,131140,30316.372500000005,1443.636785714286,75.017685544707,False,,,,,,,,,,,,
R10100000686564,01053,01053,Bourg-en-Bresse,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,2,14.0,17.0,29.0,13.0,0.0,11,86121,19583.487500000003,1305.5658333333336,93.88477877007112,False,,,,,,,,,,,,
R10100000686565,69264,69264,Villefranche-sur-Saône,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,1,16.0,45.0,209.0,16.0,0.0,10,124493,23684.860700000005,1393.2271000000003,78.55540093184005,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686568,42187,42187,Roanne,84 - Auvergne-Rhône-Alpes,True,integrated chain,Audika,0,2,14.0,20.0,24.0,12.0,0.0,9,84850,23091.0024,1539.40016,79.35369262104744,False,,,,,,,,,,,,
R10100000686570,33069,33069,Le Bouscat,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,91.0,146.0,172.0,56.0,0.0,5,712027,116010.08120000002,1260.979143478261,131.00009615622656,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686572,11262,11262,Narbonne,76 - Occitanie,True,integrated chain,Audika,0,1,16.0,22.0,50.0,14.0,0.0,13,77964,21100.9344,1241.2314352941175,80.3373277959251,False,,,,,,,,,,,,
R10100000686573,30007,30007,Alès,76 - Occitanie,True,integrated chain,Audika,0,1,14.0,19.0,32.0,13.0,0.0,14,100968,26600.9585,1773.3972333333334,72.90810375328672,False,,,,,,,,,,,,
R10100000686574,30189,30189,Nîmes,76 - Occitanie,True,integrated chain,Audika,0,1,25.0,36.0,72.0,19.0,0.0,22,194764,43228.9166,1662.6506384615384,77.98368458188743,False,,,,,,,,,,,,
R10100000686576,65440,65440,Tarbes,76 - Occitanie,True,integrated chain,Audika,0,2,19.0,29.0,44.0,13.0,0.0,14,103693,25693.6002,1284.68001,102.666778795903,False,,,,,,,,,,,,
R10100000686577,33529,33529,La Teste-de-Buch,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,18.0,38.0,57.0,13.0,0.0,10,60811,21238.1244,1117.7960210526317,150.43139291857577,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686579,33011,33011,Arès,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,2,9.0,35.0,60.0,8.0,0.0,5,29994,10849.8787,1084.98787,121.6820504852202,False,3-9 | enseigne nationale,3.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686582,53130,53130,Laval,52 - Pays de la Loire,True,integrated chain,Audika,0,3,14.0,15.0,30.0,9.0,0.0,11,92032,20414.783300000003,1360.9855533333334,107.11216807430984,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686584,35236,35236,Redon,53 - Bretagne,True,integrated chain,Audika,0,1,5.0,12.0,26.0,5.0,0.0,5,36080,9035.4197,1505.903283333333,101.51027933665208,False,,,,,,,,,,,,
R10100000686585,56121,56121,Lorient,53 - Bretagne,True,integrated chain,Audika,0,1,32.0,40.0,46.0,23.0,0.0,14,176394,45987.9279,1393.573572727273,90.31145467747815,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R10100000686587,37261,37261,Tours,24 - Centre-Val de Loire,True,integrated chain,Audika,0,2,48.0,56.0,71.0,19.0,0.0,23,300115,64889.97289999999,1324.2851612244897,99.18496686945014,False,,,,,,,,,,,,
R10100000686588,06069,06069,Grasse,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,1,17.0,77.0,149.0,16.0,0.0,7,143315,31418.3126,1745.461811111111,64.36376216717868,False,,,,,,,,,,,,
R10100000686589,06157,06157,Vence,93 - Provence-Alpes-Côte d'Azur,True,integrated chain,Audika,0,1,22.0,102.0,134.0,16.0,0.0,4,185725,46660.9224,2028.7357565217392,63.063953553142106,False,,,,,,,,,,,,
R10100000686591,24520,24520,Sarlat-la-Canéda,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,3.0,4.0,11.0,3.0,0.0,4,19577,6028.995199999999,1507.2487999999998,69.35852942989877,False,,,,,,,,,,,,
R10100000686594,44184,44184,Saint-Nazaire,52 - Pays de la Loire,True,integrated chain,Audika,0,1,28.0,44.0,61.0,20.0,0.0,14,145625,40045.3501,1380.8741413793102,95.15236447185347,False,,,,,,,,,,,,
R10100000686595,24322,24322,Périgueux,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,13.0,16.0,18.0,11.0,0.0,8,75960,19536.888,1395.492,83.34300140987035,False,,,,,,,,,,,,
R10100000686599,32013,32013,Auch,76 - Occitanie,True,integrated chain,Audika,0,1,6.0,6.0,12.0,6.0,0.0,7,32766,8645.2624,1235.0374857142856,70.90521427230104,False,,,,,,,,,,,,
R10100000686601,19031,19031,Brive-la-Gaillarde,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,14.0,19.0,30.0,10.0,0.0,14,84452,22622.396200000003,1508.159746666667,91.12534248060024,False,,,,,,,,,,,,
R10100000686602,64483,64483,Saint-Jean-de-Luz,75 - Nouvelle-Aquitaine,True,integrated chain,Audika,0,1,10.0,42.0,54.0,9.0,0.0,7,56937,16005.673,1455.061181818182,74.10078916289375,False,10+ | enseigne nationale,3.7737909516380657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
